Date,Open,High,Low,Close,Volume,Market Cap
19-05-2021,0.47643534,0.68473451,0.21826701,0.33312345,15072620945.6,43194982873.26
18-05-2021,0.48695351,0.51559882,0.47038424,0.47611501,4802902841.11,61729644540.68
17-05-2021,0.51341305,0.51522146,0.45855106,0.48789165,7330830503.76,63249211418.03
16-05-2021,0.50790986,0.54814535,0.45102325,0.51489521,9541552063.81,66742824281.73
15-05-2021,0.55966842,0.56267582,0.49129942,0.50797205,9836892944.13,65838461456.06
14-05-2021,0.48707005,0.58968988,0.46462199,0.55960438,20466177001.95,72522897885.14
13-05-2021,0.39217599,0.51946095,0.35717463,0.49037394,18663174069.39,63544125613.74
12-05-2021,0.49374215,0.51997503,0.38537602,0.38537602,8621337859.47,49932901318.52
11-05-2021,0.45048767,0.54665073,0.44503421,0.49523086,14566975476.18,64161634640.97
10-05-2021,0.56968708,0.56968708,0.42129132,0.44996367,16514521828.47,58290605342.54
09-05-2021,0.63582032,0.69762489,0.42570568,0.57007049,46138063928.31,73841942943.13
08-05-2021,0.68780147,0.7375666,0.60816772,0.63643918,25555125134.82,82429781486.69
07-05-2021,0.5811097,0.73197154,0.52017412,0.68477698,28615083656.92,88680824303.07
06-05-2021,0.65284241,0.66361576,0.54510206,0.58080387,18989900290.93,75207782074.35
05-05-2021,0.53735514,0.69526219,0.5238221,0.65763288,42525098292.37,85147176076.82
04-05-2021,0.44027394,0.60599787,0.40079964,0.54133438,38238126181.09,70081925802.27
03-05-2021,0.37363145,0.44556693,0.37363145,0.44170671,10526649977.7,57177802914.14
02-05-2021,0.39108719,0.40002878,0.36487366,0.3760461,8040406917.81,48672985630.28
01-05-2021,0.33755868,0.39713547,0.32829023,0.39298743,10123343702.53,50860335490.55
30-04-2021,0.30470232,0.33975655,0.30298088,0.33756111,5290390981.78,43681559535.48
29-04-2021,0.32323237,0.32388057,0.29690443,0.30516938,5027354503.11,39485786704.47
28-04-2021,0.27227263,0.34466233,0.25623111,0.32368163,14464343767.19,41876610358.69
27-04-2021,0.27142657,0.27962881,0.26492827,0.2721883,3590611310.37,35210893019.04
26-04-2021,0.25124009,0.28045173,0.24802595,0.27067449,5118886527.26,35011409694.47
25-04-2021,0.2697894,0.28877098,0.22630098,0.25111084,6849914674.94,32477418138.14
24-04-2021,0.24954419,0.28938986,0.22989127,0.27021226,11057578567.93,34944176235.42
23-04-2021,0.26102259,0.26837765,0.1636686,0.24850933,16165566164.21,32134070797.02
22-04-2021,0.30599035,0.3087565,0.25627603,0.26096732,11879823706.26,33741377335.48
21-04-2021,0.31695281,0.34696557,0.29703581,0.30692451,12723463706.29,39679105902.92
20-04-2021,0.40843477,0.42234665,0.2716178,0.31949967,28130646190.71,41300434109.36
19-04-2021,0.32046625,0.4317513,0.30907954,0.40731778,30641432779.46,52646623417.66
18-04-2021,0.28510492,0.34991834,0.24644026,0.32047533,23464350388.44,41417581075.57
17-04-2021,0.36609822,0.37445468,0.23652374,0.28417344,31413404067.17,36722073277.41
16-04-2021,0.18158731,0.43770007,0.18048803,0.36587002,69410680685.37,47274068217.89
15-04-2021,0.12116701,0.18732627,0.12073597,0.18220744,17916620386.03,23540494382.21
14-04-2021,0.09425563,0.14250981,0.09245176,0.12151736,20977679327.31,15697925270.57
13-04-2021,0.07067774,0.09518119,0.07067774,0.09344469,7176815089.52,12070137894.99
12-04-2021,0.07454443,0.07498611,0.0688887,0.07076687,2687720380.26,9139899745.9
11-04-2021,0.06374934,0.07924303,0.06320268,0.07464893,6646627317.4,9640258365.93
10-04-2021,0.06159123,0.06506835,0.06081843,0.06384492,1369793117.99,8244132101.32
09-04-2021,0.06146255,0.06390983,0.06029608,0.06168375,1060465773.63,7964226154.64
08-04-2021,0.05903561,0.06174546,0.05881733,0.06146385,1055257541.48,7934992305.44
07-04-2021,0.06445441,0.06729936,0.05764144,0.05902847,2857060848.56,7619768370.71
06-04-2021,0.05968941,0.06504996,0.05809422,0.06445823,2608613911.65,8319797961.16
05-04-2021,0.05741092,0.06015349,0.05643507,0.05969593,1513832720.72,7704287492.97
04-04-2021,0.05577593,0.05810663,0.05529456,0.0574037,938035097.27,7407664647.51
03-04-2021,0.05765847,0.05948359,0.0558036,0.0558036,1136931402.6,7200412903.62
02-04-2021,0.06196777,0.06224853,0.0573333,0.05766378,2166925111.22,7439646119.94
01-04-2021,0.05365465,0.07011052,0.05364425,0.06198606,5816046821.92,7996434168.49
31-03-2021,0.05390236,0.05446842,0.05226941,0.05365728,653389282.39,6921249082.18
30-03-2021,0.05405172,0.05543422,0.05369696,0.05390039,728906171.1,6951867440.34
29-03-2021,0.05367808,0.05465075,0.05317507,0.05405164,537919139.77,6970630600.02
28-03-2021,0.05438084,0.054752,0.05301326,0.05369841,460472974.89,6924335587.93
27-03-2021,0.05394031,0.05543456,0.05352778,0.05437709,753844053.09,7011100665.09
26-03-2021,0.05143346,0.05402847,0.05133141,0.05395158,776280028.32,6955497857.42
25-03-2021,0.05169855,0.05240657,0.04969711,0.05144848,1084214115.77,6632093766.48
24-03-2021,0.05352781,0.05649402,0.05124163,0.05170175,934537959.36,6664029762.61
23-03-2021,0.05494137,0.05608123,0.05293964,0.05355558,1040781776.56,6902245900.31
22-03-2021,0.05725868,0.05773162,0.05490874,0.0549616,696918564.72,7082689334.81
21-03-2021,0.05897036,0.05952117,0.05679761,0.05723426,759592995.98,7374772307.98
20-03-2021,0.0583147,0.06063936,0.05812032,0.05896063,1012934487.69,7596414495.3
19-03-2021,0.05737717,0.05972137,0.05660434,0.05832836,964747809.07,7514154610.87
18-03-2021,0.0576399,0.05882842,0.05414289,0.05738277,909777444.56,7391550949.2
17-03-2021,0.05860954,0.0588661,0.05647126,0.05765313,861926642.56,7425583379.9
16-03-2021,0.05708577,0.05892073,0.0554932,0.0586074,1393771912.96,7547720121.94
15-03-2021,0.05853079,0.05968907,0.05514074,0.05708768,1738710876.45,7351218571.3
14-03-2021,0.06238358,0.06305245,0.0585919,0.0585919,2752132529.68,7544115603.34
13-03-2021,0.05535252,0.06243198,0.05475621,0.06243198,1869833075.68,8037692869.53
12-03-2021,0.05592092,0.05697972,0.05451291,0.05534893,1287767220.56,7125032152.37
11-03-2021,0.05597715,0.05669807,0.05450212,0.05591786,1233383424.84,7197497881.77
10-03-2021,0.05796433,0.05861615,0.05469198,0.05600395,1534489619.71,7207816086.31
09-03-2021,0.06210413,0.06226777,0.05605134,0.05799823,2466159943.25,7463686738.21
08-03-2021,0.05212252,0.06194928,0.05167218,0.06194928,3554150799.77,7971280044.46
07-03-2021,0.05098004,0.0521409,0.05057226,0.05212174,945455831.79,6706005852.26
06-03-2021,0.04960074,0.05239653,0.04938261,0.05098429,1480482384.32,6558965901.86
05-03-2021,0.05002789,0.05085379,0.04814676,0.04960851,1173113590.77,6381297708.43
04-03-2021,0.05058718,0.05108673,0.04787887,0.05004843,1170617084.32,6437196941.66
03-03-2021,0.050278,0.05212622,0.05007821,0.05059207,1093877444.81,6506425615.23
02-03-2021,0.05059612,0.05238174,0.04929915,0.05026221,1346282317.9,6463312202.92
01-03-2021,0.04807008,0.05147869,0.04802913,0.05059866,1494427207.22,6505875327.86
28-02-2021,0.05009723,0.05013393,0.04508753,0.04805151,1408101259.98,6177710993.58
27-02-2021,0.05049989,0.05191956,0.04929685,0.0500829,1286229525.84,6438192651.99
26-02-2021,0.0501381,0.0524721,0.04870779,0.05047986,1694323465.91,6488523368.56
25-02-2021,0.0566146,0.05780827,0.04986917,0.05016734,2356982021.71,6447664671.36
24-02-2021,0.04741442,0.05987291,0.0462159,0.05655541,4148511571.38,7267918251.33
23-02-2021,0.05369844,0.05376828,0.04241035,0.04739205,2394345360.88,6089686350.69
22-02-2021,0.05604415,0.06046605,0.04709622,0.05372515,3366757324.18,6902725619.97
21-02-2021,0.05436871,0.05842831,0.05355587,0.05597983,2450293068.34,7191635971.59
20-02-2021,0.05513205,0.06028569,0.05162842,0.05438446,3175468554.07,6985943091.27
19-02-2021,0.05943402,0.05949659,0.05431458,0.05513934,2949251417.7,7082160843.4
18-02-2021,0.04936332,0.06179931,0.04898933,0.05954129,4551943638.05,7646763727.2
17-02-2021,0.05352225,0.05498263,0.04803387,0.04937563,2976148722.54,6340534301.65
16-02-2021,0.0564875,0.05966752,0.05098287,0.05352025,3409478695.84,6872026263.25
15-02-2021,0.06256832,0.06392375,0.04854737,0.05659087,4944804937.93,7265519863.14
14-02-2021,0.06644842,0.06644842,0.05672307,0.06253697,3984667628.47,8028048753.83
13-02-2021,0.0700246,0.07164625,0.06613511,0.06644953,2618049766.47,8529400210.87
12-02-2021,0.06965016,0.07261018,0.06144501,0.07006853,4190843783.52,8992978136.15
11-02-2021,0.07284431,0.0743014,0.06829016,0.06967585,3818556738.8,8941609529.45
10-02-2021,0.07011055,0.08109109,0.06852545,0.07289631,6785088422.26,9353895799.46
09-02-2021,0.0787726,0.0831277,0.0656209,0.07006957,7348840814.22,8990202084.3
08-02-2021,0.07835245,0.08494506,0.06470163,0.07882511,12844375209.99,10112456103.39
07-02-2021,0.05750161,0.08435716,0.0542393,0.07878179,14261024073.31,10105792829.49
06-02-2021,0.04693104,0.05830786,0.04490357,0.05759472,5946101274.57,7387203762.36
05-02-2021,0.05304323,0.05373973,0.04353977,0.04693473,6136160057.73,6019284098.33
04-02-2021,0.03722574,0.05786878,0.03594477,0.05328933,13040837600.68,6833498775.83
03-02-2021,0.03149316,0.03910517,0.03114623,0.03712003,3146856788.26,4759532730.95
02-02-2021,0.03491033,0.0349257,0.02919459,0.03152025,3090896594.91,4041088459.08
01-02-2021,0.03705359,0.04325,0.03336688,0.03487468,6319224026.18,4470660188.64
31-01-2021,0.02819051,0.04528851,0.02710178,0.03719621,8548997881.64,4767745805.27
30-01-2021,0.04680256,0.04990136,0.02248832,0.02817592,8735576552.61,3611147492.47
29-01-2021,0.04373372,0.07797325,0.03234054,0.04716157,25403310432.42,6043762705.83
28-01-2021,0.00748061,0.03417659,0.00735142,0.03408356,10971544561.29,4367344236.62
27-01-2021,0.00825538,0.00825941,0.00729356,0.0074815,204797186.03310996,958548725.6258923
26-01-2021,0.008382,0.0084555,0.00802161,0.00825458,161173748.76523164,1057483330.0995393
25-01-2021,0.00872686,0.00887891,0.00827601,0.00838293,180820875.38440815,1073809065.5606296
24-01-2021,0.00857834,0.00895097,0.00851582,0.00872708,162191977.18571153,1117773114.715813
23-01-2021,0.00851965,0.00880799,0.00838848,0.00857912,154393736.85452837,1098702726.9931207
22-01-2021,0.00816462,0.00876921,0.00765432,0.0085235,185490003.41574216,1091461748.0120893
21-01-2021,0.009062,0.00908936,0.00806144,0.00816632,215419838.75352466,1045611058.019175
20-01-2021,0.00909604,0.00915288,0.00852898,0.00906009,220205442.35660058,1159923229.479773
19-01-2021,0.00917244,0.00961333,0.00901992,0.0090982,249242631.68512392,1164676216.010519
18-01-2021,0.00906962,0.00929542,0.00898064,0.0091711,205025648.0237906,1173880969.7794406
17-01-2021,0.009263,0.00936668,0.0088414,0.00906651,254487988.6348023,1160366066.01391
16-01-2021,0.00936665,0.00953136,0.00914007,0.00926465,258630479.61106178,1185597169.487585
15-01-2021,0.00938877,0.00979644,0.00845975,0.00936903,398965924.68726903,1198824804.936559
14-01-2021,0.00861863,0.01002992,0.00834908,0.00939673,428369038.6504589,1202240979.7752066
13-01-2021,0.00806217,0.00864613,0.00778733,0.00861635,240079032.89812854,1102277644.4346802
12-01-2021,0.0088302,0.00914451,0.00790427,0.00806287,333308456.85695297,1031361130.4007608
11-01-2021,0.00985798,0.00985798,0.00677014,0.00883453,637956958.0970647,1129945721.6723628
10-01-2021,0.01019315,0.01086724,0.00917681,0.00985959,458583518.7090016,1260915513.9332483
09-01-2021,0.00983273,0.01074016,0.00974038,0.01019416,485842353.13442504,1303561984.8427436
08-01-2021,0.0097434,0.01028548,0.00898616,0.00984637,394462163.61416286,1258947803.618873
07-01-2021,0.01045376,0.01053197,0.00916241,0.00974244,520644705.5588436,1245523630.2249408
06-01-2021,0.00992297,0.01085421,0.00968492,0.01046514,749915516.1512878,1337772240.4847305
05-01-2021,0.00976688,0.01021856,0.00897184,0.0099204,687256066.6637663,1268003963.9313724
04-01-2021,0.0097845,0.01142102,0.00787753,0.00976719,1372398978.5185788,1248286672.3342373
03-01-2021,0.01060243,0.01386655,0.00940941,0.00977052,2707003608.303009,1248577459.1098516
02-01-2021,0.00568641,0.01369815,0.00558386,0.01061451,3421562679.53114,1356280739.9392726
01-01-2021,0.00468094,0.00568496,0.00461528,0.00568496,228961514.86652875,726323310.6655002
31-12-2020,0.00463551,0.00474347,0.00455281,0.00468225,85498337.18785244,598149001.3709894
30-12-2020,0.00448661,0.004703,0.0044527,0.00463551,94834499.39975916,592113774.5844696
29-12-2020,0.00459213,0.00460785,0.00427753,0.00448647,90876496.56445208,573014174.3489075
28-12-2020,0.00454773,0.00471627,0.00452339,0.00459177,99641525.44576532,586399767.2411817
27-12-2020,0.00449345,0.00480475,0.00442851,0.00454771,154526398.6505865,580710699.3485174
26-12-2020,0.00458096,0.0046398,0.00442294,0.00449367,151728507.37827048,573747738.3515452
25-12-2020,0.00456994,0.00461316,0.00439461,0.00458201,136819916.99111652,584963463.8659887
24-12-2020,0.00376782,0.00457729,0.00369705,0.00457046,143405579.57746467,583425690.2022948
23-12-2020,0.00450782,0.00473517,0.00363983,0.00376766,205080908.3283112,480893678.03282905
22-12-2020,0.00478448,0.00484255,0.00436991,0.00450782,239288785.27054617,575304224.6716429
21-12-2020,0.00462681,0.00540576,0.00436308,0.00478746,664160056.7541548,610925196.9168862
20-12-2020,0.00392606,0.00467753,0.00382694,0.00462466,508066004.1764674,590086989.1223502
19-12-2020,0.0038585,0.00401843,0.00381024,0.00392675,98447179.31340933,500981993.18398845
18-12-2020,0.00373033,0.00396978,0.00361838,0.00385822,101799430.20060381,492185489.1920904
17-12-2020,0.00341616,0.00411293,0.00340598,0.0037298,172736659.43813312,475751448.93726385
16-12-2020,0.00320549,0.00342188,0.00318609,0.00341629,50989880.33199208,435715185.0449568
15-12-2020,0.00323041,0.00325017,0.00317804,0.00320577,37127782.10309942,408820667.7378027
14-12-2020,0.00325582,0.00327897,0.0031991,0.00323079,36238516.36753771,411966097.7941847
13-12-2020,0.00316358,0.00327413,0.00315334,0.00325587,37464322.6939369,415120509.7089851
12-12-2020,0.00307902,0.00318397,0.00307487,0.00316309,35466154.64690051,403248566.9532977
11-12-2020,0.00310475,0.00310967,0.00300878,0.0030788,41712942.30820078,392459836.1622312
10-12-2020,0.0031582,0.0031647,0.00306605,0.0031046,33740987.80140024,395706347.8861124
09-12-2020,0.00317889,0.0031817,0.00301599,0.00315811,45746721.98152881,402483349.518502
08-12-2020,0.00334307,0.00336063,0.00313779,0.00317934,52702701.20649175,405143760.3333905
07-12-2020,0.0033882,0.00340024,0.00332001,0.00334233,36923813.65951508,425868467.24829906
06-12-2020,0.00339677,0.00344218,0.00334326,0.0033884,40936574.16077077,431691745.8955508
05-12-2020,0.00329714,0.00341428,0.00326813,0.00339687,43386582.50777515,432723096.4225327
04-12-2020,0.00342858,0.0034465,0.00328513,0.00329811,45062221.83063046,420098205.8294768
03-12-2020,0.00337518,0.00349978,0.00335193,0.00342761,47907031.89841977,436544288.33300114
02-12-2020,0.00333487,0.00343639,0.00329289,0.00337436,58705660.95285772,429717481.68017834
01-12-2020,0.00355136,0.00357202,0.00326929,0.0033347,80163603.19417746,424620891.4790263
30-11-2020,0.00344751,0.00358039,0.00341425,0.00355089,68622735.89581834,452099967.0137515
29-11-2020,0.00340482,0.0035301,0.00335794,0.00344778,46319971.50239841,438924851.9554455
28-11-2020,0.00327508,0.00346961,0.00324746,0.00340487,58033649.76552373,433416826.0810328
27-11-2020,0.00325027,0.00335546,0.00309254,0.00327521,92323023.05928893,416865855.9949504
26-11-2020,0.00372699,0.00379348,0.00297994,0.00324982,175520294.13100785,413589433.10318226
25-11-2020,0.00419989,0.0042563,0.00364154,0.00372672,174459927.37276715,474231349.152897
24-11-2020,0.00364463,0.00420434,0.00357915,0.00420366,266716035.58214673,534864218.3075415
23-11-2020,0.00332931,0.00364797,0.00323165,0.00364797,101561039.02771269,464109149.1346353
22-11-2020,0.00350659,0.00366037,0.00318139,0.0033293,121660410.40314978,423521332.182202
21-11-2020,0.00298434,0.00354893,0.00298434,0.00350659,162641693.8299561,446026142.964531
20-11-2020,0.0029111,0.00301078,0.00290823,0.00298434,57656464.67502389,379556538.31162006
19-11-2020,0.0029091,0.00295967,0.00286789,0.00291104,40330643.39774828,370193341.8557572
18-11-2020,0.00293565,0.00299917,0.00285476,0.00290902,49460064.46029298,369897280.25179714
17-11-2020,0.00290789,0.00297583,0.00288573,0.00293588,46631463.56906617,373272246.67927754
16-11-2020,0.00277541,0.00300916,0.00275741,0.00288579,52063283.14951883,366863172.1533015
15-11-2020,0.002773,0.00281344,0.00273905,0.00277541,25131683.16384914,352792281.32812744
14-11-2020,0.00282145,0.00282145,0.00272132,0.002773,30334380.15181234,352447343.48289007
13-11-2020,0.00277891,0.00283587,0.00277714,0.00282145,29217750.24760517,358567478.46274483
12-11-2020,0.00276886,0.00279124,0.00274703,0.00277901,24028261.09940788,353134918.7793096
11-11-2020,0.00275339,0.00283705,0.00275337,0.00276896,33138759.44625409,351821930.8715636
10-11-2020,0.00266996,0.00285141,0.00265495,0.00275341,39633173.34245216,349808435.4858236
09-11-2020,0.00271063,0.00278636,0.00266267,0.00266953,28124348.34759612,339114621.0822628
08-11-2020,0.00267068,0.00274173,0.0026577,0.00271064,22754531.46284783,344300015.1446866
07-11-2020,0.00275989,0.00281915,0.0026119,0.00267068,44610218.60876558,339187039.89303565
06-11-2020,0.00261651,0.0028012,0.00260828,0.00275989,54267546.01738174,350479043.7578316
05-11-2020,0.00253331,0.00263884,0.00249556,0.00261685,31611962.83952503,332278228.0531647
04-11-2020,0.00252767,0.00255823,0.00249686,0.00253328,52552651.19084293,321632248.5018243
03-11-2020,0.00251712,0.00253033,0.00245235,0.00252762,62871653.29564408,320878482.0665725
02-11-2020,0.00258171,0.00259212,0.0025152,0.00251712,50142375.90190696,319510587.604291
01-11-2020,0.00257594,0.00259035,0.00256138,0.00258175,45528681.71535002,327678834.57824594
31-10-2020,0.00259836,0.00260324,0.00255588,0.00257594,56189318.45393609,326906027.3406373
30-10-2020,0.00258067,0.00260696,0.00253304,0.00259836,63444096.56196526,329715648.7878964
29-10-2020,0.00259499,0.00262285,0.00251772,0.00258066,58929514.61026682,327434298.44765127
28-10-2020,0.0026766,0.0026974,0.00257461,0.00259499,72848720.03273295,329216494.9220163
27-10-2020,0.0026787,0.00270831,0.00262958,0.00267665,78927089.13372976,339540411.6086209
26-10-2020,0.0026531,0.00289283,0.00263565,0.00267853,122152251.23599677,339741433.45312476
25-10-2020,0.00264547,0.00267635,0.00262441,0.00265314,58532388.31934882,336485099.88876003
24-10-2020,0.0026468,0.00265316,0.00262372,0.0026455,44797614.07646568,335479644.1070905
23-10-2020,0.00264869,0.00269116,0.00263654,0.0026469,46856081.82022166,335619977.6497823
22-10-2020,0.00262654,0.00268856,0.0026244,0.00265502,44976452.59602198,336576291.8191243
21-10-2020,0.00260031,0.00265741,0.00259368,0.00263032,45017114.75006626,333445208.4591419
20-10-2020,0.00259049,0.00262338,0.00258055,0.00260093,65577101.39370571,329683335.3029492
19-10-2020,0.00259484,0.00261854,0.00257212,0.00258976,91049561.77746716,328231585.56338733
18-10-2020,0.00258097,0.00260105,0.00257653,0.00258649,72298802.99639097,327781394.8659959
17-10-2020,0.00260323,0.00261218,0.0025726,0.00258111,125692390.54710709,327064295.53014594
16-10-2020,0.00259479,0.00261563,0.00255745,0.00261207,117882236.4710086,330951792.95281756
15-10-2020,0.00264995,0.00265053,0.00256916,0.00259265,83794206.76025686,328454704.71453774
14-10-2020,0.00263355,0.00265317,0.00261777,0.00263711,87293434.1380699,334052394.41114384
13-10-2020,0.00266664,0.00267653,0.00262669,0.0026351,76963142.14283797,333761625.132713
12-10-2020,0.00267412,0.00270764,0.00262869,0.00267315,101246789.18481953,338543786.92822355
11-10-2020,0.0026671,0.00270611,0.00264896,0.00267363,107632465.40275954,338568240.9594277
10-10-2020,0.00265449,0.00271559,0.00265414,0.00265453,96632426.17882374,336111689.9837058
09-10-2020,0.00261625,0.00266676,0.00259469,0.00265253,100051523.36676352,335821979.74342185
08-10-2020,0.00258433,0.00263081,0.00256011,0.00259556,109356096.16405,328573194.86756176
07-10-2020,0.00259251,0.0026122,0.00256496,0.00259518,125523508.48008321,328490146.43562365
06-10-2020,0.00261242,0.00262786,0.00257354,0.00261147,105669880.99167171,330516077.4635754
05-10-2020,0.00263245,0.0026616,0.00259921,0.00261238,127881032.44747798,330595648.8938459
04-10-2020,0.00260592,0.00268179,0.00258973,0.00263489,92364518.1976392,333407496.42572874
03-10-2020,0.00258305,0.0026396,0.00257411,0.00259883,116046378.46858323,328808013.22871333
02-10-2020,0.00261442,0.002628,0.0025394,0.0025834,128239854.91332115,326820338.46076506
01-10-2020,0.00263053,0.00268151,0.00258433,0.00261584,116194992.32417731,330888014.26810485
30-09-2020,0.00268287,0.00268511,0.00261719,0.00263015,106684831.91530918,332662363.6317093
